sample	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7	gene_8	gene_9	gene_10
sample_164	5.74938000237603	5.91108224288428	6.13431614255675	4.75733942742542	5.52104319313163	5.60424591187039	5.41715164617185	7.02912764981667	5.40545017165403	6.36863407254718
sample_165	5.34970152381945	6.45657953527673	6.5739676855171	6.22376170848534	6.11592189340918	7.85070680269749	5.92906925710972	6.34967893997687	8.12685915042667	7.29118048267948
sample_166	7.20438703592025	8.02972593988638	6.78206696937285	8.23842135661834	7.80842096826802	7.82971859259498	9.59868259124712	7.66512137536323	6.84585300794176	7.7383353350578
sample_167	6.06890307874733	6.15876226854344	6.40109066972142	7.0079341685065	6.41222555418421	6.43990015353577	6.06106240247914	5.94291864499116	7.33998387646201	5.69194077704408
sample_168	5.0269758433033	6.18769645910541	5.36811988243341	5.7288522595296	5.18249457948524	6.71414095757354	6.60032505951117	7.90480161412419	5.13747515284968	9.15978248507221
sample_169	5.984831998393	6.25871230430215	7.16210200477073	9.11008859601108	6.8394142582482	6.8987359639103	5.87296295439709	7.90819213200984	8.93420394399635	9.75229818168413
sample_170	5.40162982944868	4.46343965997246	6.06412822094008	4.09023471675495	5.30171911272863	5.27401081831105	4.9902831327375	5.48617183447674	6.5346342906235	7.03736078453813
sample_171	7.83725515110013	7.67117909304389	7.17843505042295	8.05498794324265	7.54658730218622	7.3570841851978	7.41837230683682	7.30132746037406	9.16268655074951	9.16383764034515
sample_172	5.76061147278484	6.79357342605637	6.66478028526836	6.89822914736299	6.38031354161108	6.9733726270672	6.75360765036805	8.94349303976113	10.3070305821534	9.31146660668362
sample_173	8.28481343594034	7.57293534875631	8.07611449956569	7.69147140678798	7.69922800812667	9.75842227854121	8.19529125550182	8.03702992414037	7.3426779492172	9.72620332239501
sample_174	9.00984211512851	7.31316963624176	8.0761897288617	7.8312230505887	7.45124538900003	8.11990056030303	8.31785459282783	7.94060579527456	8.29162435264576	10.6338638227411
sample_175	7.2978536722509	6.89829039440476	7.19076460484691	7.72483013297804	7.47161595432465	7.34889830288059	9.28150890923579	6.99796683289433	7.28611030671248	6.83861354937018
sample_176	8.0846091068684	9.46034743703414	8.34220441795885	8.83429694035672	9.20042938654461	9.14292289691756	7.61913978244231	7.93973655370734	9.85937320876841	9.9319993899393
sample_177	7.38027360352746	7.56612215502871	6.640259122923	6.46557784162025	6.94700828240592	7.35879509684085	6.07810871422719	6.9472453281081	9.40913673852531	9.71287243013028
sample_178	6.73336766018082	7.48441413801272	6.42389324465937	6.79552020183724	8.4146097904056	7.41755952758949	10.280093053962	8.10148620147568	7.10363755868744	8.74276049157291
sample_179	7.7578830160799	7.84840193112244	7.57570518477819	8.1670245930803	8.36942632861562	8.13503943435841	10.5400203462945	8.7035756336712	11.2625964605011	9.35993827958104
sample_180	5.80787397178247	5.94569333919974	6.50423579946289	6.20631102634518	6.3250243607034	5.62504951392982	7.33258902346608	7.64952080704663	5.92448265840838	7.93053192575295
sample_181	8.38925275639217	8.24598625208742	7.97075208661347	8.3521591982596	6.89890078773331	9.51131560634594	8.32344907997996	9.43819270298206	9.83646363321479	9.65263761517994
sample_182	6.56868182140257	4.49749339677145	5.72435336800985	5.52120374428049	5.30766740719608	5.97588013711958	6.29813149483108	6.75040603121128	7.40875703273301	6.4904669136974
sample_183	7.98805840895357	7.93708828394064	7.22143295159855	7.91797478068172	6.37519158054808	8.41632458575481	7.27255279833813	7.14155039715165	7.6054755918137	8.60482646502528
sample_184	8.07686380381551	6.76767354691053	7.61576934517087	7.75575536245126	7.88788341523713	7.07590467395605	7.166952884077	8.74916782067636	9.84122206451404	7.28912778588266
sample_185	7.34281331163633	8.4668418736905	8.34662016874222	7.46020273930922	8.10824019867023	9.17203732908507	9.32761738020857	7.64616138770936	10.7152484877784	11.3438122685731
sample_186	6.38029000189663	5.41309826867225	6.42417389003319	6.69665147032276	6.74272796457954	5.35905314116383	10.0111189942285	7.00478700786923	7.21120941034827	8.15202448495613
sample_187	6.27805843332165	7.08172558575895	7.994162138069	7.31580097700119	6.98783078873811	6.44798834783255	7.43082190654561	5.83668361288451	6.35289626449559	6.47668400531051
sample_188	6.71417713084875	6.81059930490815	7.07349371463473	6.74430730892048	5.60057804776229	8.14173592315524	7.18074549641622	7.35475319830571	6.65721097367314	7.37568218708592
sample_189	6.29013601925027	6.66297792946409	7.63984698223336	7.46343153105822	6.79585528491646	8.14981787864926	7.75945097345819	8.92029528990212	6.24049893545814	8.83498072214915
sample_190	9.34122086468751	7.95912704472874	8.50452510615497	8.72072916516692	8.13951793857327	10.1034569316444	8.51509688757676	9.26268923845802	12.1672081941323	10.4665673847532
sample_191	8.66258877056335	8.39130670695672	6.57488735222962	6.79244954189311	7.69660924850924	8.10345397485309	7.12579887719912	7.34854753557065	7.15907662181063	7.69186479811964
sample_192	7.10900821901975	7.30600121370771	6.64839955155552	10.9782923498799	9.73054022345055	9.3497535422091	8.18244522726359	7.90046690970214	7.46303852908089	10.8156017811983
sample_193	7.95429919214561	8.41889518253196	9.16317284621154	8.54532275388645	8.51372679492299	9.76143631719884	9.09619040942499	8.40086671159355	10.189725125937	11.2205404462146
sample_194	6.93469986083593	7.26996718621184	8.22576815314472	6.70792406567338	6.74021459105425	6.91324327366977	8.87161866710333	7.05031330525151	9.10725716540384	7.6432001766082
sample_195	5.64878191728403	6.03296017317628	6.24073521504423	6.65699675442309	5.74664566174628	6.41864265753397	9.43131286268153	8.01487676702481	8.27988902460638	7.36112884418943
sample_196	6.42454237771372	6.8439973608069	6.62193875783698	6.96823546634383	6.53556736081358	7.22874437598815	6.62181816615639	6.94482954625051	8.42348313247729	7.44923799164668
sample_197	6.20796872875401	6.15415300483834	6.47663931135136	8.28441856531589	6.95897059720482	8.43365477945333	6.20702451587845	6.92657168023158	5.97127676228085	6.76931104286715
sample_198	8.53233322278441	8.32089589410077	9.26235098598558	8.1287374757172	8.88690988375391	9.14377678704648	8.29416527914463	10.7562954514724	10.5356459904227	10.8960642816507
sample_199	6.59293706861696	8.21581762059925	6.19141048309649	6.4297039822685	6.85523550357331	6.8090136003057	6.65278900927245	6.81507943584208	8.53431309447484	8.24622317119889
sample_200	6.10119700970755	7.18936676317321	6.42829282639733	8.01370771475898	7.53504019416869	6.43163324355967	8.18142895751979	7.2246353453929	8.79881919459406	8.11952942422861
sample_201	6.19978857968863	6.10609961359711	6.45914899505756	6.37405063630226	7.11743705354299	7.41815815456488	8.94933480800478	6.18131714313026	6.32107081725568	8.13290157751711
sample_202	5.28518914421185	5.76747448741779	5.90177389566632	6.61658460538283	5.40671970975191	6.90277597371121	5.70704276945343	5.19579003836455	5.89130981647928	7.25385644295686
sample_203	7.27523969924234	7.5767410147519	7.02890162502597	8.00084933288134	7.09997178759947	8.90927938032246	9.01305841946603	7.9019567324904	8.37482861463285	8.78906620348143
sample_204	5.92252787499793	6.39621816608173	5.80797317621971	5.20526676999874	6.24710293814524	6.86505990242716	5.35204111605983	6.21235997332222	7.12035572735628	10.1530808174875
sample_205	8.1968378076908	8.08945716782558	7.67792846268939	8.50191542219761	10.6827393877255	8.44693925988695	9.27802640407467	8.87135725827043	10.2425652451208	9.7936846598106
sample_206	8.02438038103646	8.34928473101555	7.57594696767796	7.10510666814889	8.92066587475689	8.21322950950332	10.0561625478669	8.21648215565148	10.3609842024349	8.61381490167113
sample_207	7.16551024459982	7.25810705154689	7.45240768529858	6.68915907588325	8.05832156675031	8.04251642514485	9.42581758220162	7.24720074694965	8.64691689513422	7.63290498296972
sample_208	7.02608826744278	7.2702041061389	7.19250749457667	9.14981435314119	7.29229862333573	6.86415700995557	6.96961539057928	7.22351505962621	8.16548280636933	8.66793591754094
sample_209	7.36613194652274	8.27382491781464	7.01553076565924	7.1191007593261	6.6267384693764	6.93925914690017	8.92549814145411	6.43488643593205	8.63217725622029	8.07705171456642
sample_210	6.72405982526087	7.32204141662984	6.75219160161813	6.90753617027256	6.69896180550882	6.76443325485367	6.95825783468726	6.80570673373595	10.2527996467165	8.61860901217994
sample_211	9.09941989388729	8.28192601061679	8.77678620291967	9.32634419454662	9.97007842715954	8.58136566978289	9.86964194616765	10.410668236843	9.18754247713838	8.68297010419104
sample_212	4.93467426833459	4.54851906392128	4.33074506380426	5.47570327717225	5.25507299483665	4.72557184958025	4.64263197980145	4.78573663175118	4.36127065305725	4.77790317357913
sample_213	7.59051332349215	8.34859805183051	7.86558781490686	7.3429037545486	7.78337320302372	8.40055498485286	7.16533436988442	7.90849618788617	9.34323902540732	9.95792417361528
sample_214	7.13571037982228	6.65723166552378	8.63456681658337	7.17418892222353	6.91264403484297	6.97149356430537	6.92319769045843	9.97984671217853	8.44664172191913	7.11953760632184
sample_215	8.3491427618676	9.87279342608198	8.25435092556095	8.72760818056245	8.2334981150465	8.65638663045009	10.0910612423237	12.390834504585	9.75425172221848	9.58027921682209
sample_216	8.04329928552189	7.68554239010165	7.77551111395764	8.74706774186592	7.79115961560235	7.53224235590155	9.13708697949355	9.21351251688802	7.54824207689559	10.5374574612028
sample_217	6.86956151734999	7.21962705325937	7.63999460267506	8.45445548190265	7.7401734757597	8.55542784726803	7.17943578538409	10.3386463466216	6.9621557502459	6.90900067150891
sample_218	6.67086670046176	7.47969235346927	6.38313285679703	7.67443725343788	7.90442941417636	7.05757269134615	7.45691659857692	8.030019654258	10.0335995159293	8.53055250343377
sample_219	7.12804818213847	7.73295871929887	7.68362094204009	7.96627924669573	7.12729099119969	7.61267603004681	6.93415394083422	7.24761335151376	10.2175862312653	8.84906121595092
sample_220	8.21321282731924	9.74220707737996	8.30340787433198	8.57319764507839	8.48692860015573	8.95321196728394	8.82832927921645	7.62519677833351	8.91042097111829	9.41221227250915
sample_221	7.94590441476718	8.78032763343429	8.34407274278605	9.5129434049878	8.54607849850211	9.35493851339607	8.33212301294603	7.95139819234882	9.96314963874687	9.9968585629695
sample_222	7.43803722969104	7.40134765379929	6.8625820639115	7.38147495057841	8.46601378574903	6.25406350622991	8.75858728790456	8.72052406829967	7.34631647647107	7.7929764475758
sample_223	6.8647913843428	7.01107247209892	6.89730514196965	6.67683886043261	7.57515261247255	8.07646169029567	6.8718306911741	9.11150879553804	10.7382041986121	7.35745000913007
sample_224	8.40963542238429	7.7633739769005	8.27606271257042	8.32440712265759	7.60895598127784	7.29978476197648	8.67686759251194	7.61885811899017	9.18511516540175	7.43161331982043
sample_225	7.27861275032015	6.58914821733757	5.75716745595829	6.54486283294811	6.65021294326262	6.36948328449874	8.32770029635358	8.55569410188494	6.63900311651176	7.42422046422514
sample_226	6.43622015601134	6.80583319782245	6.20409390851252	6.65100669984815	7.04304018074768	6.80957252704465	6.58424637218414	6.39849932404921	7.47879445271667	8.16332965587303
sample_227	8.70759530865847	7.85255387754647	7.56640481553271	8.18297162217827	8.84306092774185	8.29317691557963	8.26735639585218	7.98980412569309	8.05522027854614	10.6014178609598
sample_228	7.45475622191205	7.26049933768989	6.51497417153469	7.6903956077212	7.85199948131185	5.91776745231871	7.80745858718511	7.26332694705144	7.19075629906494	8.99723192204688
sample_229	8.70263096858789	7.28067828791511	7.26106741399722	7.4089314868279	7.82045385463163	8.29852840139391	6.84658164960806	8.45951673150249	10.1791389456282	7.83715820150448
sample_230	5.73391088373415	6.72687119716446	6.4207619709778	6.84993609280516	6.63990414683912	6.99760810572935	7.20878467731226	8.27597988572896	5.88707606834876	7.06844527661134
sample_231	8.32250004849355	8.13476523442022	7.47472815063766	8.06632803341777	6.61440940238827	8.65844663253439	8.92526234301839	8.47705896562623	8.08558880073454	11.0146928279433
sample_232	7.53781643756823	7.40478882392856	7.95990297420422	8.47793529342085	10.1393191251736	9.40475472268423	9.37161538259384	8.80569423808845	9.65797228585696	10.6815443177557
sample_233	6.9911441487232	6.01892196427534	6.0622142085764	5.53819696869886	6.84519857444413	7.24336474630282	5.87895779893214	6.07401819931385	9.09812940164939	8.39520516230033
sample_234	7.72664401408307	8.56715223040883	8.27965133205432	11.6892652562439	8.70628604984688	8.76690353353919	9.24172413980583	9.29120071179998	8.10118136143284	8.35000192025536
sample_235	7.4919555458549	7.50742184898161	7.24430388399713	7.40018892058562	7.67191644777583	7.52791140639334	7.73428852201112	7.96439225856599	10.8587964561004	8.37432597741359
sample_236	6.0979326908428	5.62781016617584	5.84546683047293	6.25139682824499	8.08724160987231	6.39525873278088	6.60410499212121	7.22347418559403	7.36963311486905	9.59125900406443
sample_237	7.50693300776937	6.43424218641946	8.36331758115275	7.62628370996697	7.48598553688301	7.04713765839683	7.54418981678305	8.67931963000115	6.725468510941	7.55001139492106
sample_238	7.07455949365742	7.63389556804526	6.95083215121688	7.35212018800614	6.05996552378216	8.91153728036179	8.4013461512881	6.77050768593701	8.27111973213669	8.74427131016318
sample_239	7.56655297172901	7.82571994005038	7.7423047096982	8.1829633303642	8.69354276321937	8.58377936093364	7.74742981976918	8.33917059432216	8.30339469356134	8.97525623416447
sample_240	7.07370273209498	7.06751334075225	5.84048439341111	6.89537377432177	7.34891390079708	8.55133569449558	6.06647487271257	6.52127684294708	5.95046460651906	9.57026361151013
sample_241	7.96721398789542	7.81930553490966	7.82215208580137	6.96722784767053	8.96652173560446	7.69796796560564	7.59448519857536	10.9264271604892	10.2931506798822	7.35826227287302
sample_242	5.56361719680382	5.84256980274264	6.97569151088822	6.41755481359772	6.26180486709056	8.11945754645914	7.11391720257532	7.84201634597825	6.97433537605223	6.74931424937611
sample_243	5.01205168729818	4.67461622282473	5.35381251129879	4.56318373582346	4.80178462329149	5.44395366343643	4.25793675937845	4.89430384958132	6.13441900606471	5.92538484532633
sample_244	6.68082045368399	6.79012984246395	7.237924211075	7.33119332009252	7.95305307685311	8.65778346392428	7.82411234311833	6.49778045244572	9.11719930899561	10.0234518671698
sample_245	7.63350439553284	6.56544352392011	6.89297573358859	8.03924391709741	6.77728282608224	7.21736839184919	8.99220648225327	7.90995325782574	8.23608310272963	9.27594543665977
sample_246	7.2303264978889	6.42529237935749	7.47800762967599	6.03286985015245	6.27923235644211	6.32249501944205	6.10238467106377	5.52972764586582	8.1680747682284	6.04502558685428
sample_247	5.69117070403382	5.74994508209968	4.73269143205742	5.55219306851815	5.1214577786825	6.11621203480301	5.26279166365222	6.13459050958576	6.22232854485256	7.24912251757542
sample_248	6.55790730104443	6.14789074952994	6.84245876464771	6.19163922965864	6.8270569076546	6.97699137204649	6.66577467611747	9.38919527154191	7.31284097282753	8.88632304438678
sample_249	7.86571595633528	7.84448829751865	7.72948876253604	7.80728485005233	9.60776246913446	8.25536225374498	6.97495389756841	8.84740472730087	8.18714339486376	10.1821983755675
sample_250	5.77318627792623	6.1742197730831	6.03476367342539	5.90619709395167	6.02014976744238	7.98799351596156	6.20243868800818	7.00590674882054	7.14998117839887	6.74669854741442
sample_251	6.25102811895562	6.44015309297046	6.40174696052385	7.21752503255623	6.79910716214931	9.30251488560249	6.44088159277704	6.72254361997516	6.10380331430152	7.45789722613162
sample_252	6.72761587921319	6.78490931579874	6.65611942823916	5.70468206156001	7.15335049910577	6.91484338161656	8.99314236831311	7.86883106408675	9.43775408319395	8.0309422107274
sample_253	8.1347621716314	7.70200270874867	8.60003849447168	7.4648144793904	7.21720598750975	9.47180511449847	6.89855738755284	8.39720980592682	8.75366095715147	9.14985608233111
sample_254	6.63997034914108	7.73828733300699	6.83420575203389	6.7037173263633	6.23829173874659	8.48702765720201	8.69870171887492	6.75855364892956	9.69139261238115	7.78265547556757
sample_255	5.82327038492329	6.01505991085188	6.01257808344597	6.50674027647195	6.43261435446816	5.74209365843177	6.25070297001861	6.99030609323708	7.20531882084777	6.22355552069229
sample_256	5.82290787659165	5.66331266900158	5.60063486949228	5.80241577585608	7.75346681053561	7.54733864382044	5.8195588220284	7.20976578381556	7.38139489054133	5.93085721735869
sample_257	7.77768911405543	5.88308150595939	6.6033480905996	8.72052158053605	7.36891451318682	6.7387794444523	8.909529882894	6.21552532441481	8.84489255000369	7.23211161692315
sample_258	7.09449560752907	8.19347360379566	7.33970304623206	9.70091802485508	9.07544085637664	7.93768848135355	7.69346660461208	8.8547501494571	10.6274634107061	7.68434669806075
sample_259	6.08144236307441	5.10538341201735	5.0016187510113	6.28300902553079	6.31977393246766	5.45636583658084	6.8561788612611	9.71372173914877	5.90232690718874	7.48046005072955
sample_260	6.59830585972077	6.99661007935952	6.14035642656938	7.08680815114328	6.7582668832299	7.39359674991965	7.33747337417064	8.20209086729958	6.62978939329602	7.74412099194336
sample_261	5.66042836539438	6.54271628832646	7.09884457947119	7.4796828833302	6.42467446782373	6.89492492791127	7.95582111683348	8.03989805340198	9.17147136986217	6.94396621219016
sample_262	5.90828246159443	5.9965629593146	5.49499470653948	6.72200698085165	5.58152130909947	6.57927045077123	7.11993616097893	5.84464352999662	5.68449271101315	7.25593672568272
sample_263	9.45296707993805	8.04242814802197	8.54596905554655	8.93668074286964	9.01633165284406	9.66828800977755	8.03676357652003	8.52194121489368	11.1940749043199	11.4091278841041
sample_264	6.45165410746648	6.70601286314378	8.65875395042175	6.94930078176911	6.70265294871465	6.88257745732227	6.82878072152174	6.40989793279799	7.3240714785961	6.55611219949601
sample_265	9.64378160155191	9.83798406087189	9.66507316073759	9.29742123797236	8.93140768358618	9.62443261442122	9.34593601244931	10.8474020166562	10.4992598889942	10.4373029655164
sample_266	7.72103679927716	8.03164434325248	6.9620681110314	7.72461617503677	7.98984528721811	7.65101046416716	9.43759903723609	9.70465479911226	9.17055336370846	10.7851464815345
sample_267	7.11446090949052	6.87911142030169	7.89759527618122	7.37346261288124	6.41051604760911	7.51446984548478	7.74484093500489	7.74912508625851	7.34768743478185	10.8376583197062
sample_268	6.45018154346796	6.92569195098367	6.75115240720415	7.96005429097049	6.85668404437347	7.06709388082614	7.13289929755363	7.1956578952354	9.78645432898753	9.87846830988807
sample_269	7.92406536346173	7.65712394745838	6.79124510735572	7.33488933780354	7.23765135897597	6.88603190437727	6.91106657994922	8.76070397529004	7.00283246109484	7.76367988104695
sample_270	6.45466393694234	7.02349722837424	7.41992273847503	6.17798598242933	6.37268549755364	6.60324664252839	6.6011803201789	7.22085716395287	7.10312643828595	6.31295645294755
sample_271	7.42271671802021	7.90889587820545	6.67534366595249	6.69629729918837	8.18395913539935	7.98309414715275	7.59224455947731	7.62071781482678	10.4934066436264	10.6693991945639
sample_272	7.85500127898601	7.12551384392538	7.05536008564451	7.96828036169635	7.2023361674639	7.74683013564078	6.45604541058222	7.87883731349267	8.07419788321062	9.51863583596768
sample_273	6.23896122392517	6.80173408064912	6.43439026277666	6.45921100336114	5.94764320454911	6.92592816524197	7.88288207060615	8.65619141224942	8.03658596726829	8.24050092986984
sample_274	7.35188236718013	6.86994342031122	6.8864698411508	7.86398792615583	6.50750979758638	9.24989984242082	6.95492822069579	8.87495768365098	8.54129541922713	7.01626034313973
sample_275	6.11873003238818	5.00656044307332	5.99207083824787	5.62869854791973	5.69044454188213	7.45170947432615	6.23795871634224	6.83008974740021	5.95100465179227	8.93828214178747
sample_276	6.83325202026437	7.05402015584183	6.34158910515961	9.16063064862412	7.37911392063627	6.67618781025097	7.84398509168903	7.98964262762092	7.89412610318022	10.089627999645
sample_277	7.35549052198883	6.9241973172801	7.40327648571355	6.68662579410975	6.64885450175309	7.65589645337057	8.13030775885947	8.51410880939067	8.91632979675721	8.01135016415441
sample_278	6.10468364624573	5.78818847709851	6.61913253706317	6.26631670692068	7.9950665592301	6.82043565879742	6.69523185320277	7.05281240779663	5.74347998698805	7.36865096394039
sample_279	6.51175005894128	5.75058552007922	6.77615580907278	6.88447152425792	6.68090521997869	6.79433147946699	8.1187229917565	6.30570791880035	6.94254015496305	8.19827607161941
sample_280	5.65468244330818	4.82127884022951	5.3096503535638	6.13492220404826	5.43007094675763	5.58784391758921	5.68728343665456	6.54188444973092	5.20574967233147	9.40055766118663
sample_281	5.55144367153167	6.88145012512549	5.61938406449024	6.14950955838711	5.45815416147594	5.11636777750931	7.88934861996118	5.71867306183007	6.89295676182144	9.00821874335791
sample_282	4.13020296573904	4.69371555557315	5.15538217701388	4.9173215491596	4.42910944440577	5.78592917224995	4.55211886906675	7.101355750317	6.84557458565434	8.31289284427457
sample_283	7.22932177650161	7.31345659914657	7.69014497588755	7.101747121546	7.32002487513786	7.26582330744138	8.81100557975091	7.32242420983122	8.46531274929888	8.72277392862659
sample_284	8.05574144033595	8.61927513360065	7.69930367226209	7.20134968269174	7.382840775275	7.99768647306744	8.61823494808281	10.8627840668175	10.3689091095482	8.97245425091105
sample_285	8.18376572891927	8.6741128674158	8.52274158983613	9.46900562759506	8.1816984145633	8.42586483189162	9.59268937293185	9.83467085043548	8.22530097009203	10.3129062779223
sample_286	5.23731837203327	5.81422107746157	6.2319022075371	5.64977552304711	5.83457980986001	4.85775899662282	7.12279721347069	5.73868723589573	6.59183775794608	6.32005956556172
sample_287	6.60490133133001	6.9242055859831	7.25378970302253	7.16264932689356	6.64930626107046	9.67194988960495	6.81600553395508	7.06231295122881	7.63733283617863	8.03186571217028
sample_288	8.34383152833295	7.94287805794155	7.92033141283984	8.68121093018422	8.69931956513402	7.50663338947151	7.91629278844679	6.91984153478358	9.55402102378487	9.02525681845039
sample_289	6.06536121366037	6.03772271494146	5.43206651516637	5.16583856290834	5.90709507458496	5.55216033057629	6.30981966531673	7.6231960433101	6.91381926073	9.84468608698473
sample_290	6.15300530279222	7.49749285765859	5.51449448884242	6.71436662127999	5.94057901649547	6.49771110028289	9.5428999073982	7.48081323902947	8.38728402398606	9.67596765768313
sample_291	6.57934575480895	7.13813406099628	5.95505727503468	5.87679826565598	7.75955948123243	6.57484243048182	8.23386622466091	6.60775842984578	7.59298346066471	8.40877544138943
sample_292	8.75866602689846	8.12781857992827	8.89095295388058	9.4760593247448	7.31515685387596	8.30620486064232	9.02012898623107	10.518112983005	9.26578872131814	10.3455852961576
sample_293	5.90882370397049	7.48560903635167	5.86092776920701	5.42101483069979	7.16029294203378	6.64368449535787	6.06291785052432	8.25695678063577	9.78177896155744	5.45775079559151
sample_294	7.46714020988279	7.72097055888342	7.49917778222822	7.19519085960646	7.34047215522855	7.41395216305914	7.25952054362891	7.27221916870721	6.75121620929346	7.2020672310642
sample_295	7.13759600257982	9.43646820402583	7.9153264937848	7.16398572102215	7.40254963830602	7.13025449108223	7.4541828212163	8.65222081293513	7.75391928331859	8.95018434389864
sample_296	7.67291051182255	7.83828176144857	7.92365632342186	7.47182802755432	6.78608364304978	7.52942336523786	9.02210701093668	9.42490691079421	8.84697476228506	8.68892719533046
sample_297	6.14769484623347	7.43569476657582	7.5914484124514	6.5056565597012	6.31342511336435	8.58106871372464	8.792446599333	6.30383280628522	7.56669929870829	9.23462773962361
sample_298	7.83411120447282	7.61862973086742	7.45335349384117	7.33710587819392	8.29028802034009	8.92370185922893	8.26816285758194	9.91795500356134	8.82821810233288	10.625548566897
sample_299	7.53316641414332	6.91924598683369	6.60757097695462	8.24263128802653	6.80601309015682	8.70521554064472	8.15688505293489	6.16796883009875	8.50164235497866	8.41036235026847
sample_300	7.35504623114068	6.26576855367606	7.02713763791315	7.20237540865148	6.27738455924081	6.4589476510738	7.46843337143422	7.98328767672713	9.89761261119355	6.01318306736382
